"docid"	"author"	"title"	"inferreddate"	"latestcomp"	"firstpub"	"allcopiesofwork"	"copiesin25yrs"	"gender"	"nationality"	"earlyedition"	"lastname"	"imprint"	"recordid"	"norton"	"heath"	"nortonshort"	"mostdiscussed"	"preregistered"	"reviewed"	"contrast4reviewed"	"bestseller"
"uc2.ark+=13960=t4gm83h3w"	"Oyen, Henry"	"Twisted trails"	1921	1921	1921	2	2	"m"	"us"	"True"	"Oyen"	"New York;George H. Doran company;c1921"	7667844	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nyp.33433074881081"	"Marshall, Archibald"	"The Hall and the Grange"	1921	1921	1921			"m"	"uk"		"Marshall"	"New York;Dodd, Mead and company;1921."	630615	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"nyp.33433074920640"	"Ayres, Ruby M. (Ruby Mildred)"	"The marriage of Barry Wicklow"	1921	1921	1921	1	1	"f"	"uk"	"True"	"Ayres"	"New York;W.J. Watt & Company;c1921"	8667280	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t9x060q9p"	"Bibesco, Elizabeth"	"I Have Only Myself to Blame"	1921	1921	1921	3	3	"f"	"uk"	"True"	"Bibesco"	"New York;George H. Doran company;c1921"	280726	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"hvd.hwpe1q"	"Tarkington, Booth"	"Alice Adams"	1921	1921	1921			"m"	"us"		"Tarkington"			"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015024235114"	"Stratton-Porter, Gene,"	"Her father's daughter"	1921	1921	1921						"Stratton-Porter"	"New York;Grosset & Dunlap;c1921"	404271	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015065540034"	"Grey, Zane,"	"The mysterious rider;"	1921	1921	1921	2	2			"True"	"Grey"	"New York;London;Harper & brothers;1921"	244817	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"njp.32101068971017"	"Keable, Robert"	"Simon called Peter"	1921	1921		4	4			"True"	"Keable"	"New York;E. P. Dutton & Co.;c1921."	8975805	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc2.ark+=13960=t1wd3r010"	"Haldeman-Julius, Emanuel and Anna Marcet"	"Dust"	1921	1921	1921			"m"	"us"		"Haldeman-Julius"	"New York;Brentano's;1922"	245301	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"nyp.33433076059157"	"Stratton-Porter, Gene"	"Her father's daughter"	1921	1921		5	4			"True"	"Stratton-Porter"	"Garden City, N.Y.;Toronto;Doubleday, Page & Company;1921."	8659815	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015063917838"	"Dawson, Coningsby,"	"The kingdom round the corner--"	1921	1921	1921						"Dawson"	"New York;Cosmopolitan book corporation;1921."	285412	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"nyp.33433074958442"	"Dawson, Coningsby"	"The kingdom round the corner-- a novel"	1921	1921		3	3			"True"	"Dawson"	"New York;Cosmopolitan book corporation;1921."	285412	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"nyp.33433074828116"	"Baskerville, Beatrice C"	"The enchanted garden"	1921	1921	1921	1	1	"f"	"us"	"True"	"Baskerville"	"New York;W.J. Watt & Company;c1921"	8663200	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=fk3416t51p"	"Grey, Zane"	"The mysterious rider;"	1921	1921		2	2			"True"	"Grey"	"New York;Grosset & Dunlap;c1921"	11256743	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015031325825"	"Hutchinson, A. S. M."	"If winter comes"	1921	1921	1921						"Hutchinson"	"Boston;Little, Brown, and company;1921."	480185	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015039519213"	"H̩mon, Louis,"	"Maria Chapdelaine;"	1921	1921	1921						"H̩mon"	"Montreal;A.T. Chapman;New York;John Lane company; [etc., etc.;1921."	1356094	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"pst.000006180706"	"Stribling, T.S"	"Birthright"	1922	1921	1921			"m"	"us"		"Stribling"			"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"njp.32101067707461"	"Algernon Blackwood"	"The Bright Messenger"	1921	1921	1921	3	3	"m"	"uk"	"True"	"Algernon"	"London;New York;Cassell;1921"	8964899	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"nyp.33433074947106"	"Cody, H. A. (Hiram Alfred)"	"Jess of the Rebel trail"	1921	1921	1921	1	1	"m"	"ca"	"True"	"Cody"	"New York;George H. Doran Company;c1921"	8667863	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t01z41z3p"	"Wright, Harold Bell,"	"Helen of the old house"	1921	1921	1921						"Wright"		7677121	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"nyp.33433082251830"	"Atherton, Gertrude Franklin Horn,"	"The sisters-in-law;"	1921	1921	1921						"Atherton"	"New York;Frederick A. Stokes company;c1921"	244807	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"nyp.33433043076763"	"Bottome, Phyllis"	"The kingfisher"	1922	1922	1922	1	1	"f"	"uk"	"True"	"Bottome"	"New York;H. Doran;c1922"	8611823	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t4jm24n5d"	"Gerould, Katharine Fullerton"	"Lost Valley"	1922	1922	1922	2	2	"f"	"us"	"True"	"Gerould"	"New York;London;Harper & Brothers;1922."	6533668	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc2.ark+=13960=t6qz2389j"	"Linderman, Frank Bird"	"Lige Mounts"	1922	1922	1922	2	2	"m"	"us"	"True"	"Linderman"	"New York;C. Scribner's sons;1922."	280383	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nyp.33433076083645"	"Gabriel, Gilbert W"	"Jiminy"	1922	1922	1922	2	2	"m"	"us"	"True"	"Gabriel"	"New York;George H. Doran Company;c1922]."	8589665	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc2.ark+=13960=t6tx36g8z"	"Harrison, Henry"	"Saint Teresa"	1922	1922	1922			"m"	"us"		"Harrison"	"Boston;New York;Houghton Mifflin company;1922."	449490	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015014497054"	"Burnett, Frances Hodgson,"	"The head of the house of Coombe"	1922	1922	1922			"f"	"uk"		"Burnett"	"New York;Frederick A. Stokes company;c1922"	587696	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc2.ark+=13960=t39z9256f"	"Travers, John"	"The Mortimers"	1922	1922	1922	1	1	"m"		"True"	"Travers"	"London;Hodder and Stoughton;1922?"	7675034	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.b3290399"	"William McFee"	"Command"	1922	1922	1922			"m"	"uk"		"William"			"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015059405202"	"Hutchinson, A. S. M."	"This freedom"	1922	1922	1922	4	4			"True"	"Hutchinson"	"Boston;Little, Brown, and company;1922."	116795	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015047531150"	"Lewis, Sinclair,"	"Babbitt"	1922	1922	1922						"Lewis"	"New York;P. F. Collier & Son Corp.;c1922"	538093	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc2.ark+=13960=t17m0b24d"	"Brighouse, Harold"	"Hepplestall's"	1922	1922	1922			"m"	"uk"		"Brighouse"	"New York;McBride;c1922."	7652646	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015002717943"	"Rinehart, Mary Roberts"	"The breaking point"	1922	1922		1	1			"True"	"Rinehart"	"N.Y.;c1922"	1398925	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"inu.32000002843417"	"Tarkington, Booth"	"The turmoil"	1922	1922		2	2			"True"	"Tarkington"	"Garden City, N.Y.;Doubleday, Page;1922 [c1915"	6060208	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b3810837"	"Buchan, John"	"The path of the king / | $c: John Buchan."	1923	1922	1922			"m"	"uk"		"Buchan"	"London|Hodder and Stoughton|1923"	10163524	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nyp.33433074972435"	"Lewis, Sinclair"	"Babbitt"	1922	1922		15	11			"True"	"Lewis"	"New York;Grosset & Dunlap;c1922."	8682347	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"nyp.33433074800677"	"Barnett, Ada"	"The man on the other side"	1922	1922	1922	1	1	"f"	"us"	"True"	"Barnett"	"New York;Dodd, Mead and Company;1922."	8658989	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nyp.33433082003272"	"Newgeon, Walter Bliss"	"Rhesa"	1922	1922	1922	2	2	"m"		"True"	"Newgeon"	"New Haven, Conn.;Raymond Publishing Co.;1922."	7668667	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uva.x030581232"	"Galsworthy, John"	"The Forsyte saga"	1922	1922		18	13			"True"	"Galsworthy"	"New York;C. Scribner's sons;1923"	9775723	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc2.ark+=13960=t3gx46m3s"	"(Alfred Greenwood), Hales, A. G"	"M'Glusky"	1922	1922	1922	1	1	"m"	"au"	"True"	"Alfred"	"London;T. Fisher Unwin;1922;(1923 printing)"	7660842	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nyp.33433074817366"	"Crawford, Jack Randall"	"I walked in Arden"	1922	1922	1922			"m"	"us"		"Crawford"	"New York;Knopf;c1922."	6533338	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.$b784312"	"Everett-Green, Evelyn"	"Francesca, | by Cecil Adair."	1927	1922	1922	1	1	"f"	"uk"	"True"	"Everett-Green"	"London|Paul|1927"	9955079	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.$b312450"	"Sanborn, Gertrude"	"Veiled Aristocrats"	1923	1922	1922	1	1	"f"	"us"	"True"	"Sanborn"	"Washington, D. C.|The Associated Publishers|c1923."	6541441	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.$b244963"	"Stern, G. B"	"The Room"	1922	1922	1922			"f"	"uk"		"Stern"			"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015063926870"	"Tarkington, Booth,"	"Gentle Julia"	1922	1922	1922	7	6			"True"	"Tarkington"	"Garden City, N. Y.;Doubleday, Page & company;1922."	123862	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uiug.30112042040268"	"Sinclair, May"	"Anne Severn and the Fieldings"	1922	1922	1922			"f"	"uk"		"Sinclair"			"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc2.ark+=13960=t6833w53j"	"Bruce, Mary Grant"	"The stone axe of Burkamukk"	1922	1922	1922	1	1	"f"	"au"	"True"	"Bruce"	"London;Ward, Lock & Co.;1922."	7697084	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nyp.33433081937322"	"Burnett, Frances (Hodgson)"	"The head of the house of Coombe"	1922	1922		3	3			"True"	"Burnett"	"New York;Frederick A. Stokes company;c1922"	587696	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.a0001121284"	"Hergesheimer, Joseph"	"Cytherea"	1922	1922	1922			"m"	"us"		"Hergesheimer"			"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.$b236270"	"Garnett, David"	"Lady into Fox"	1922	1922	1922			"m"	"uk"		"Garnett"			"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"osu.32435054215884"	"Coverdale, Harry"	"The unknown seven : | a detective story / | $c: by Harry Coverdale."	1923	1923	1923	1	1	"m"	"us"	"True"	"Coverdale"	"New York|A. L. Burt|c1923."	100824571	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.$b302110"	"Nichols, Robert"	"Fantastica"	1923	1923	1923			"m"	"uk"		"Nichols"			"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.$b243730"	"Wright, Harold Bell"	"The mine with the iron door; a romance"	1923	1923		1	1			"True"	"Wright"	"New York|D. Appleton|1923."	6498320	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"njp.32101066458074"	"Coppard, A. E. (Alfred Edgar)"	"The black dog, | and other stories / | $c: by A.E. Coppard."	1923	1923	1923	3	3	"m"	"uk"	"True"	"Coppard"	"New York|A.A. Knopf|1923."	6059558	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.$b243910"	"Kaye-Smith, Sheila"	"The End of the House of Alard"	1923	1923	1923	2	2	"f"	"uk"	"True"	"Kaye-Smith"	"New York|E.P. Dutton & Company|c1923"	6498438	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.b3327172"	"Roberts, Morley"	"Followers of the sea; | a set of sea-comedies, | $c: by Morley Roberts."	1923	1923	1923	1	1	"m"	"uk"	"True"	"Roberts"	"London|E. Nash and Grayson, Limited|1923"	7923091	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.$b85950"	"Bennett, Arnold"	"Riceyman Steps"	1923	1923	1923	3	2	"m"	"uk"	"True"	"Bennett"	"New York|G.H. Doran Co.|c1923"	427323	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015031231437"	"De la Mare, Walter "	"The Riddle and Other Tales"	1923	1923	1923			"m"	"uk"		"De"	"New York|A. A. Knopf|1923."	485638	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015063753738"	"Atherton, Gertrude Franklin Horn"	"Black oxen"	1923	1923		4	4			"True"	"Atherton"	"New York|A. L. Burt company|c1923"	244561	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015066052054"	"Dell, Floyd"	"Janet March"	1923	1923	1923	1	1	"m"	"us"	"True"	"Dell"	"New York|A. A. Knopf|1923."	485530	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015063543840"	"Broster, Dorothy Kathleen"	"The wounded name, | $c: by D. K. Broster."	1923	1923	1923	1	1	"f"	"uk"	"True"	"Broster"	"Garden City, N. Y.|Doubleday, Page & company|1923."	281504	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"osu.32435058038647"	"Perrin, Clyde"	"The thunderbolt / | $c: by Clyde Perrin."	1923	1923	1923	1	1	"m"	"us"	"True"	"Perrin"	"New York|A.L. Burt|c1923."	100824965	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015064415238"	"Tarkington, Booth"	"The midlander"	1923	1923		4	4			"True"	"Tarkington"	"New York|Grosset & Dunlap|c1923"	1775326	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015063963345"	"Van Santvoord, Seymour"	"Octavia; | a tale of ancient Rome, | $c: by Seymour Van Santvoord."	1923	1923	1923	1	1	"m"	"us"	"True"	"Van"	"New York|E. P. Dutton & company|c1923"	783565	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015059414741"	"McKenna, Stephen"	"Vindication; | a novel, | $c: by Stephen McKenna."	1923	1923	1923	3	3	"m"	"uk"	"True"	"McKenna"	"London|Hutchinson & co.|1923"	158029	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015063551041"	"Grey, Zane"	"Wanderer of the wasteland"	1923	1923		3	3			"True"	"Grey"	"New York|London|Harper & brothers|c1923"	244823	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015024086434"	"Hawes, Charles Boardman "	"The Dark Frigate: wherein is told the story of Philip Marsham who lived in the time of King Charles and was bred a sailor but came home to England after many hazards by sea and land and fought for the King at Newbury and lost a great inheritance and departed for Barbados in the same ship, by curious chance, in which he had long adventured with the pirates"	1923	1923	1923	3	3	"m"	"us"	"True"	"Hawes"	"Boston|The Atlantic Monthly Press|c1923."	1031354	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015063975869"	"Winslow, Thyra Samter"	"Picture Frames"	1923	1923	1923	2	2	"f"	"us"	"True"	"Winslow"	"New York|A. A. Knopf|1923."	326681	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"osu.32435000149807"	"Ruck, Berta"	"Sir or madam : | a novel / | $c: by Berta Ruck, frontispiece by edward C. Caswell."	1923	1923	1923	1	1	"f"	"uk"	"True"	"Ruck"	"New York|Dodd, Mead|1923."	100819546	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.b3759971"	"Wells, H. G"	"Men Like Gods"	1923	1923	1923			"m"	"uk"		"Wells"	"New York|Macmillan|1923."	3563127	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015031304671"	"Tarkington, Booth"	"The Fascinating Stranger"	1923	1923	1923			"m"	"us"		"Tarkington"	"Garden City, N.Y.|Doubleday, Page, & Company|1923."	6499266	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015062938082"	"Blasco Ibáñez, Vicente"	"The temptress (La tierra de todos) | $c: by Vicente Blasco Ibañes. Authorized translation by Leo Ongley."	1923	1923	1923			"m"	"es"		"Blasco"	"New York|Dutton|c1923"	1050096	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.32106002086731"	"Anderson, Sherwood"	"Many Marriages"	1923	1923	1923			"m"	"us"		"Anderson"	"New York|B. W. Huebsch, inc.|1923."	381914	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"pst.000009981584"	"Mundy, Talbot"	"Om : | the secret of Abhor valley / | $c: by Talbot Mundy."	1924	1924	1924	1	1	"m"	"us"	"True"	"Mundy"	"New York|Crown|c1924]."	9423921	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"miun.abr7583,0001,001"	"Fauset, Jessie Redmon"	"There is confusion"	1924	1924		3	1			"True"	"Fauset"	"New York|Boni and Liveright|1924."		"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"
"mdp.39015016883731"	"Arlen, Michael"	"The green hat"	1924	1924		1	1			"True"	"Arlen"	"New York|George H. Doran company|c1924"	381477	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.$b802367"	"Webster, Henry Kitchell"	"The innocents : | a novel / | $c: by Henry Kitchell Webster."	1924	1924	1924	1	1	"m"	"us"	"True"	"Webster"	"Indianapolis|The Bobbs-Merrill Company|c1924."	9950379	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.$b87340"	"Galsworthy, John"	"The White Monkey"	1924	1924	1924	9	8	"m"	"uk"	"True"	"Galsworthy"	"New York|Grosset & Dunlap|1924"	481329	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015063918257"	"Fletcher, J. S. (Joseph Smith)"	"The mill of many windows, | $c: by J. S. Fletcher."	1924	1924	1924	2	2	"m"	"uk"	"True"	"Fletcher"	"New York|Grosset & Dunlap|c1925"	205858	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.b3445270"	"Forster, E.M"	"A Passage to India"	1952	1924	1924	8	6	"m"	"uk"	"True"	"Forster"	"New York|Harcourt, Brace & World|1952"	6298716	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.$b298853"	"Grey, Zane"	"The call of the canyon"	1924	1924		1	1			"True"	"Grey"	"New York and London|Harper & brothers|1924."	6532646	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015063952744"	"Sedgwick, Anne Douglas"	"The little French girl"	1924	1924		1	1			"True"	"Sedgwick"	"Boston|New York|Houghton Mifflin company|1924."	326053	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.$b244118"	"Mottram, R. H"	"The Spanish Farm"	1924	1924	1924			"m"	"uk"		"Mottram"	"New York|L. MacVeagh, Dial press|1924."	671556	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015022200417"	"Macaulay, Rose"	"Orphan Island"	1925	1924	1924			"f"	"uk"		"Macaulay"	"London|Collins|1961 [c1924"	538767	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.$b244144"	"Murry, John Middleton"	"The Voyage"	1924	1924	1924	1	1	"m"	"uk"	"True"	"Murry"	"London|Constable|1924."	6498602	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015005366441"	"Marks, Percy"	"The plastic age"	1924	1924		1	1			"True"	"Marks"	"New York|London|The Century co.|c1924"	245397	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015063545472"	"Cross, Ruth"	"The golden cocoon; | a novel, | $c: by Ruth Cross."	1924	1924	1924	1	1	"f"	"us"	"True"	"Cross"	"New York|London|Harper & brothers|1924."	286690	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.b4097394"	"Ferber, Edna"	"So big."	1924	1924	1924	7	4	"f"	"us"	"True"	"Ferber"	"New York|Grosset & Dunlap|1924."	389559	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"
"uc1.$b244184"	"Fisher, Dorothy Canfield"	"The home-maker"	1924	1924		2	2			"True"	"Fisher"	"New York|Harcourt, Brace and Company|c1924"	6498625	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b4097697"	"Ford, Ford Madox"	"Some Do Not"	1924	1924	1924	2	2	"m"	"uk"	"True"	"Ford"	"London|Duckworth|1924"	6152929	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.$b244071"	"Parrish, Anne"	"The perennial bachelor"	1925	1925		2	2			"True"	"Parrish"	"New York|London|Harper & Brothers|1925."	6498545	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015005659381"	"Kennedy, Margaret"	"The constant nymph"	1925	1925		2	2			"True"	"Kennedy"	"Garden City, N. Y.|Doubleday, Page & company|1925."	589801	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"inu.39000003684086"	"Lewis, Sinclair"	"Arrowsmith"	1925	1925	1925			"m"	"us"		"Lewis"	"New York|P. F. Collier|c1925."	538061	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.$b56977"	"Lubbock, Percy"	"The Region Cloud"	1925	1925	1925	1	1	"m"	"uk"	"True"	"Lubbock"	"London|Jonathan Cape|1925"	10109919	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
